basisOfRecord,datasetID,parentEventID,eventID,occurrenceID,verbatimEventDate,eventDate,eventTime,UTC_OFFSET,detectionBy,detection_confidence,identifiedBy,ID_confidence,kingdom,phylum,class,order,family,genus,species,taxonID,commonName,scientificName,filepath,mothbox,software,sheet,country,area,point,latitude,longitude,ground_height,deployment_name,deployment_date,collect_date,data_storage_location,crew,notes,schedule,habitat,image_id,label,bbox,segmentation
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_12_05_HDR0_7.jpg,adeptturca-2024-09-02--03-12-05-75344-80025-7,2024_09_02__03_12_05,2024-09-02T08:12:05-0500,08:12:05-0500,-5,Human,,ID_BioCLIP,0.4912738800048828,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_12_05_HDR0_7.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_12_05_HDR0_8.jpg,adeptturca-2024-09-02--03-12-05-75344-80025-8,2024_09_02__03_12_05,2024-09-02T08:12:05-0500,08:12:05-0500,-5,Human,,ID_BioCLIP,0.4201080799102783,Animalia,Arthropoda,Insecta,Diptera,,,,811,,Diptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_12_05_HDR0_8.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_0.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-0,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.9999995827674866,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_0.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_1.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-1,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.9998480677604675,Animalia,Arthropoda,Insecta,Hymenoptera,,,,1457,,Hymenoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_1.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_2.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-2,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.9894996881484985,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_2.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_3.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-3,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.7393327355384827,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_3.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_4.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-4,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.7636054754257202,Animalia,Arthropoda,Insecta,Coleoptera,,,,1470,,Coleoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_4.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_5.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-5,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.47792571783065796,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_5.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_6.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-6,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.9173770546913147,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_6.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_7.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-7,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.9672276377677917,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_7.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_13_05_HDR0_8.jpg,adeptturca-2024-09-02--03-13-05-75344-80025-8,2024_09_02__03_13_05,2024-09-02T08:13:05-0500,08:13:05-0500,-5,Human,,ID_BioCLIP,0.9044225215911865,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_13_05_HDR0_8.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_0.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-0,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.9999996423721313,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_0.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_1.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-1,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.9998958706855774,Animalia,Arthropoda,Insecta,Hymenoptera,,,,1457,,Hymenoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_1.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_2.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-2,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.994129478931427,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_2.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_3.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-3,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.6510796546936035,Animalia,Arthropoda,Insecta,Diptera,,,,811,,Diptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_3.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_4.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-4,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.7626413106918335,Animalia,Arthropoda,Insecta,Coleoptera,,,,1470,,Coleoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_4.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_5.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-5,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.9540061354637146,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_5.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_6.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-6,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.6089419722557068,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_6.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_14_05_HDR0_7.jpg,adeptturca-2024-09-02--03-14-05-75344-80025-7,2024_09_02__03_14_05,2024-09-02T08:14:05-0500,08:14:05-0500,-5,Human,,ID_BioCLIP,0.5903334021568298,Animalia,Arthropoda,Insecta,Diptera,,,,811,,Diptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_14_05_HDR0_7.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_15_18_HDR0_0.jpg,adeptturca-2024-09-02--03-15-18-75344-80025-0,2024_09_02__03_15_18,2024-09-02T08:15:18-0500,08:15:18-0500,-5,Human,,ID_BioCLIP,0.9999992847442627,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_15_18_HDR0_0.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_15_18_HDR0_1.jpg,adeptturca-2024-09-02--03-15-18-75344-80025-1,2024_09_02__03_15_18,2024-09-02T08:15:18-0500,08:15:18-0500,-5,Human,,ID_BioCLIP,0.9907735586166382,Animalia,Arthropoda,Insecta,Hymenoptera,,,,1457,,Hymenoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_15_18_HDR0_1.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_15_18_HDR0_2.jpg,adeptturca-2024-09-02--03-15-18-75344-80025-2,2024_09_02__03_15_18,2024-09-02T08:15:18-0500,08:15:18-0500,-5,Human,,ID_BioCLIP,0.85383141040802,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_15_18_HDR0_2.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_15_18_HDR0_3.jpg,adeptturca-2024-09-02--03-15-18-75344-80025-3,2024_09_02__03_15_18,2024-09-02T08:15:18-0500,08:15:18-0500,-5,Human,,ID_BioCLIP,0.9207409024238586,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_15_18_HDR0_3.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_15_18_HDR0_4.jpg,adeptturca-2024-09-02--03-15-18-75344-80025-4,2024_09_02__03_15_18,2024-09-02T08:15:18-0500,08:15:18-0500,-5,Human,,ID_BioCLIP,0.9562573432922363,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_15_18_HDR0_4.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_16_05_HDR0_0.jpg,adeptturca-2024-09-02--03-16-05-75344-80025-0,2024_09_02__03_16_05,2024-09-02T08:16:05-0500,08:16:05-0500,-5,Human,,ID_BioCLIP,0.9999991655349731,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_16_05_HDR0_0.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_16_05_HDR0_1.jpg,adeptturca-2024-09-02--03-16-05-75344-80025-1,2024_09_02__03_16_05,2024-09-02T08:16:05-0500,08:16:05-0500,-5,Human,,ID_BioCLIP,0.9974364042282104,Animalia,Arthropoda,Insecta,Hymenoptera,,,,1457,,Hymenoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_16_05_HDR0_1.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_16_05_HDR0_2.jpg,adeptturca-2024-09-02--03-16-05-75344-80025-2,2024_09_02__03_16_05,2024-09-02T08:16:05-0500,08:16:05-0500,-5,Human,,ID_BioCLIP,0.9864406585693359,Animalia,Arthropoda,Insecta,Lepidoptera,,,,797,,Lepidoptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_16_05_HDR0_2.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_16_05_HDR0_3.jpg,adeptturca-2024-09-02--03-16-05-75344-80025-3,2024_09_02__03_16_05,2024-09-02T08:16:05-0500,08:16:05-0500,-5,Human,,ID_BioCLIP,0.9525943994522095,Animalia,Arthropoda,Insecta,Hemiptera,,,,809,,Hemiptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_16_05_HDR0_3.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
machine_observation,{'$oid': '67364ff69813d5c4453a24d2'},PEA_PeaPorch_AdeptTurca_2024-09-01,adeptTurca_2024_09_02__03_16_05_HDR0_4.jpg,adeptturca-2024-09-02--03-16-05-75344-80025-4,2024_09_02__03_16_05,2024-09-02T08:16:05-0500,08:16:05-0500,-5,Human,,ID_BioCLIP,0.35575488209724426,Animalia,Arthropoda,Insecta,Diptera,,,,811,,Diptera,C:\Users\andre\Desktop\Mothbox data\PEA_PeaPorch_AdeptTurca_2024-09-01\2024-09-01\patches\adeptTurca_2024_09_02__03_16_05_HDR0_4.jpg,AdeptTurca,4.12,White felt / Fieltro blanco,Panama,PEA,PeaPorch,7.53448,-80.025703,0.5,PEA_PeaPorch_AdeptTurca_2024-09-01,2024-09-01,9/2/2024,\\u407120.your-storagebox.de\backup\moths\Panama\PEA_PeaPorch_AdeptTurca_2024-09-01,AQ,,programA,residential backyard,,,,
